,Unnamed: 0,DateTime,Junction,ID,WeekDay,Date,Month,Year,Time,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Weekend,Weekday,Time_GRP,Month_GRP,Z,B,C,Y,0,0,0
0,2952,7/1/2017 0:00,2,20170701002,1,1,7,2017,0,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,9.0,8.54076412912,9.0
1,2953,7/1/2017 1:00,2,20170701012,1,1,7,2017,1,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,9.0,8.54076412912,9.0
2,2954,7/1/2017 2:00,2,20170701022,1,1,7,2017,2,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,9.0,8.54076412912,9.0
3,2955,7/1/2017 3:00,2,20170701032,1,1,7,2017,3,1,0,0,0,0,0,0,1,0,B,Z,1,1,0,0,4.66666666667,5.10303513146,6.0
4,2956,7/1/2017 4:00,2,20170701042,1,1,7,2017,4,1,0,0,0,0,0,0,1,0,B,Z,1,1,0,0,4.66666666667,5.10303513146,6.0
5,2957,7/1/2017 5:00,2,20170701052,1,1,7,2017,5,1,0,0,0,0,0,0,1,0,B,Z,1,1,0,0,4.66666666667,5.10303513146,6.0
6,2958,7/1/2017 6:00,2,20170701062,1,1,7,2017,6,1,0,0,0,0,0,0,1,0,B,Z,1,1,0,0,4.66666666667,5.10303513146,6.0
7,2959,7/1/2017 7:00,2,20170701072,1,1,7,2017,7,1,0,0,0,0,0,0,1,0,B,Z,1,1,0,0,4.66666666667,5.10303513146,6.0
8,2960,7/1/2017 8:00,2,20170701082,1,1,7,2017,8,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,9.0,8.54076412912,9.0
9,2961,7/1/2017 9:00,2,20170701092,1,1,7,2017,9,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,9.0,8.54076412912,9.0
10,2962,7/1/2017 10:00,2,20170701102,1,1,7,2017,10,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,9.0,8.54076412912,9.0
11,2963,7/1/2017 11:00,2,20170701112,1,1,7,2017,11,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,8.77777777778,11.5110607592,9.0
12,2964,7/1/2017 12:00,2,20170701122,1,1,7,2017,12,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,8.77777777778,11.5110607592,9.0
13,2965,7/1/2017 13:00,2,20170701132,1,1,7,2017,13,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,8.77777777778,11.5110607592,9.0
14,2966,7/1/2017 14:00,2,20170701142,1,1,7,2017,14,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,8.77777777778,11.5110607592,9.0
15,2967,7/1/2017 15:00,2,20170701152,1,1,7,2017,15,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,8.77777777778,11.5110607592,9.0
16,2968,7/1/2017 16:00,2,20170701162,1,1,7,2017,16,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,8.77777777778,11.5110607592,9.0
17,2969,7/1/2017 17:00,2,20170701172,1,1,7,2017,17,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,8.77777777778,11.5110607592,9.0
18,2970,7/1/2017 18:00,2,20170701182,1,1,7,2017,18,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,8.77777777778,11.5110607592,9.0
19,2971,7/1/2017 19:00,2,20170701192,1,1,7,2017,19,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,8.77777777778,11.5110607592,9.0
20,2972,7/1/2017 20:00,2,20170701202,1,1,7,2017,20,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,8.77777777778,11.5110607592,9.0
21,2973,7/1/2017 21:00,2,20170701212,1,1,7,2017,21,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,8.77777777778,11.5110607592,9.0
22,2974,7/1/2017 22:00,2,20170701222,1,1,7,2017,22,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,8.77777777778,11.5110607592,9.0
23,2975,7/1/2017 23:00,2,20170701232,1,1,7,2017,23,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,9.0,8.54076412912,9.0
24,2976,7/2/2017 0:00,2,20170702002,2,2,7,2017,0,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,14.625,14.0675536395,14.0
25,2977,7/2/2017 1:00,2,20170702012,2,2,7,2017,1,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,14.625,14.0675536395,14.0
26,2978,7/2/2017 2:00,2,20170702022,2,2,7,2017,2,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,14.625,14.0675536395,14.0
27,2979,7/2/2017 3:00,2,20170702032,2,2,7,2017,3,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,11.6470588235,10.6298246419,9.0
28,2980,7/2/2017 4:00,2,20170702042,2,2,7,2017,4,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,11.6470588235,10.6298246419,9.0
29,2981,7/2/2017 5:00,2,20170702052,2,2,7,2017,5,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,11.6470588235,10.6298246419,9.0
30,2982,7/2/2017 6:00,2,20170702062,2,2,7,2017,6,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,11.6470588235,10.6298246419,9.0
31,2983,7/2/2017 7:00,2,20170702072,2,2,7,2017,7,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,11.6470588235,10.6298246419,9.0
32,2984,7/2/2017 8:00,2,20170702082,2,2,7,2017,8,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,14.625,14.0675536395,14.0
33,2985,7/2/2017 9:00,2,20170702092,2,2,7,2017,9,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,14.625,14.0675536395,14.0
34,2986,7/2/2017 10:00,2,20170702102,2,2,7,2017,10,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,14.625,14.0675536395,14.0
35,2987,7/2/2017 11:00,2,20170702112,2,2,7,2017,11,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,17.7317073171,17.0378502696,16.0
36,2988,7/2/2017 12:00,2,20170702122,2,2,7,2017,12,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,17.7317073171,17.0378502696,16.0
37,2989,7/2/2017 13:00,2,20170702132,2,2,7,2017,13,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,17.7317073171,17.0378502696,16.0
38,2990,7/2/2017 14:00,2,20170702142,2,2,7,2017,14,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,17.7317073171,17.0378502696,16.0
39,2991,7/2/2017 15:00,2,20170702152,2,2,7,2017,15,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,17.7317073171,17.0378502696,16.0
40,2992,7/2/2017 16:00,2,20170702162,2,2,7,2017,16,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,17.7317073171,17.0378502696,16.0
